"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Lima, OH",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0610021786492,58.0610021786492,55.9253246753247,57.7729573391179,61.2938596491228,62.972972972973,66.0641055400805,66.2921348314607,66.8858207485724,66.1559888579387,64.3732970027248,64.8538961038961,63.5424253913772,61.8881118881119,61.9777158774373,60.2189781021898,63.037461924639,65.4574132492114,67.6824946846208,69.3738613901738,69.1501974245758,69.1170344129779,69.3518518518518,67.5361300733546,63.7037037037037,64.1653290529695,64.0938824752027,64.0938824752027,66.0340408233589,66.107678729038,67.0669697277529,66.8629550321199,66.107678729038,70.8462560921577,71.1980214973654,70.2646815550041,69.2307692307692,67.3594310035842,65.0229208237151,65.9987123772734,66.0710085022012,69.0104166666667,67.9799426934097,65.6432748538012,68.6126373626374,72.3787167449139,69.1860465116279,66.9117729588973,65.7826574203349,64.4934958760843,66.5833333333333
"Cookeville, TN",353,93.2730356133409,93.0555555555556,92.6510989010989,93.7405623951122,93.2666666666667,93.2045303131246,92.5925925925926,92.6572155579789,92.5740566966716,92.7718832891247,92.6572155579789,92.2554767047208,91.6930379746835,91.790130231197,91.3220815752461,90.0808123464373,91.5833333333333,90.2333373581261,89.5654896413724,90.1071254375395,90.2227722772277,89.2821688569538,89.2857142857143,88.3841361730513,88.2986888225751,87.5,88.6389630194434,87.5697211155378,86.6004652165095,87.7439024390244,87.3304395008139,88.2071107586571,89.1264018608929,89.8810080625792,91.1834520176331,91.3513513513514,91.6666666666667,91.3513513513514,90.9348083078714,90.9414556962025,90.4317386231039,92.2094815083394,92.4593561584841,92.20737913486,91.6230366492147,91.3325471698113,90.8916083916084,91.6121206774876,91.7344982998653,91.7832167832168,92.45960502693,93.8448638011241,94.0401505646173,93.3169533169533,93.1017905948162,93.7111541921668,93.993905111967,92.9718875502008,94.0763713829579,93.8615863426034,93.2027972027972,95.1086956521739,95.6860908476936,95.8752997601919,96.1557000451245,96.4428878731435,95.8313358900607,95.8478109798471,96.7492260061919,96.9202898550725,97.9738562091503,98.1667394151026,98.4605911330049,98.6646884272997,98.2311320754717,101.235317942487,103.641284589029,101.130952380952,101.588310038119,103.558585869063,103.820025954647,103.709525306507,104.018658055257,103.556076592419,103.758700342566,105.01957992168,105.554559618977,106.199907235622,107.007299270073,105.685131195335,108.524721420649,109.22468102653,109.639498432602,111.769201375621,112.20084817891,112.185426154847,112.844036697248
"Mechanicsville, MD",354,160.832197614991,161.363198458574,160.832197614991,160.800714192111,160.836501901141,160.832197614991,162.037037037037,160.832197614991,157.018710414924,154.562383612663,153.329602686066,151.475279106858,150.136487716106,143.889541715629,148.892620232172,149.916666666667,150.905797101449,151.422453349648,150.880503144654,152.163935832451,150.966183574879,146.590644635792,145.963313896987,146.547956427835,144.836956521739,139.835249250948,141.335518981796,144.478870377895,146.241430987042,145.596545431261,146.539508900784,144.106283993784,143.825904674185,142.714285714286,143.814878892734,143.921253331907,144.230769230769,145.08064516129,144.410603437355,145.55,145.061728395062,146.316272821975,147.013007432819,147.759771210677,147.410804564495,147.577755040819,142.86642541141,139.673204121429,140.439388153002,141.733830405705,142.680789795701,142.70992764173,144.927536231884,142.694256756757,143.729278689438,143.705690745354,143.705992225824,143.683812405446,144.813564488474,143.733905579399,142.694256756757,141.721518987342,142.601858470336,142.01159783317,143.462920667665,144.084582441113,142.002727272727,144.717800289436,143.859649122807,141.826923076923,140.736462068079,140.396825396825,140.242277103706,141.967654320988,142.857142857143,144.006069802731,143.586327084126,144.076622219612,144.830659536542,143.863636363636,145.532128514056,145.299145299145,145.019322098653,144.129366647206,143.67816091954,144.63829787234,145.022979389975,147.447183098592,148.05924412666,150,150,152.514427040396,150.329489291598,150.081168831169,150.799066618969,150.424382716049,149.57264957265
"Gadsden, AL",355,74.0779041709755,73.828125,73.6871542781423,68.8042323316344,69.2724292192671,67.965367965368,66.9729007587473,66.9084821428571,66.473000683527,65.9274193548387,65.3886554621849,64.782840819762,65.6296916168161,66.1707126076742,65.2611940298507,64.1767490794319,64.1183035714286,64.1500628514042,64.2795883361921,63.508064516129,63.1310693850139,61.2555174104953,60.3672985781991,60.3672985781991,61.7977528089888,61.7977528089888,61.9421487603306,60.6457242582897,62.1958121109225,62.0672601384768,61.9944852941176,61.2837285363859,60.631254444615,61.2040816326531,62.1606334841629,62.3347185493011,62.5667630402684,63.154651879236,63.690598479508,64.4592322736035,64.209726443769,64.2136171774638,63.7930814358032,63.267800706451,63.92,64.0848544647262,64.4586982647565,64.1791044776119,63.3513236363984,63.3421400264201,65.1425228653712,67.1403790669149,68.998639073706,67.7239078010207,66.9510539651082,64.320193081255,63.6663007683864,62.2331894942905,61.7415730337079,61.443661971831,60.9350811485643,59.5021250758956,60.9735120353803,60.2573933060379,61.0793352733525,61.6485686080948,62.7951256664128,64.3469971401335,64.5580589254766,64.455084648554,64.7092405979324,64.1595077220077,63.8026224982747,64.3843649916449,64.3585614600107,64.7606670998484,66.237457402499,64.1140912457899,64.6066848257859,63.8533960995293,63.9408866995074,64.5001611129013,63.3352534562212,63.3109619686801,63.2911392405063,64.8288288288288,65.3038046564452,66.5627782724844,65.6311706311706,65.8914728682171,65.8914728682171,66.5627782724844,66.5622172190505,65.8241758241758,64.9484536082474,64.348780403615,64.9484536082474
"Cumberland, MD",356,85.7142857142857,86.790780141844,84.3115807687554,82.4407750863289,84.8684210526316,86.0684194102044,84.0144230769231,84.1683366733467,83.8943367589201,80.4358543097702,80.6916426512968,82.636186770428,80.4358543097702,77.2352150537634,77.5096570722011,78.9328231292517,82.6923076923077,83.3761232349166,83.8481906443072,83.4512022630834,82.6286764705882,82.3389499311273,81.4724903719469,83.0959164292498,83.0959164292498,82.4865091750297,81.6825415963347,83.5966542750929,83.1715425803381,83.2142857142857,81.7064295245976,82.5529331779332,83.6984536082474,83.2263712047013,81.787175989086,78.0962147380541,75.1186708860759,76.9975848352005,80.948242933537,81.1243998892103,81.9181755276208,84.0144230769231,82.3437052932761,81.1058441558442,78.5153461812991,77.2532188841202,76.5097785021568,76.9099358974359,74.6489959155888,76.5527202696196,79.0537159062474,76.5527202696196,77.0465489566613,78.0264817150063,77.2222222222222,77.8198653198653,76.6075995615637,76.6898590539895,75.0402792696026,74.6644295302013,72.8155339805825,70.7589931389917,74,74.9375,76.1070170585188,75.3319713993871,73.3609824518915,74.0900697478498,74.1279069767442,73.015873015873,73.6111111111111,71.7391304347826,71.3690476190476,71.8633540372671,74.1236494468445,77.8688085023401,78.0649038461538,78.4421768707483,77.6209677419355,75.6,75.1162321293818,74.3179563492064,75.0600961538462,72.4745331069609,72.5806451612903,73.8913043478261,72.356371698477,73.5544217687075,73.9935987959419,72.2222222222222,72.2222222222222,70.2524038461538,70.2524038461538,70.1807228915663,69.0936349602185,68.900961641775,67.7051282051282
"Longview, WA",357,124.598746888679,122.734659753017,118.980811411689,118.356777840882,117.56862745098,115.849205705949,116.733333333333,117.320819112628,114.098173515982,108.848864526233,107.295744518469,105.326225388958,103.41726618705,102.918808306135,102.943001431692,101.523702031603,102.533829790782,102.634903491736,103.781848487941,103.61718161266,101.527793302941,97.9306817317911,94.4068400427503,91.9971671388102,94.0476190476191,95.2724985974133,97.3496861347329,97.6719641401793,97.6305215357094,98.0154888673766,97.6314087748671,98.0946855427111,92.8764880952381,91.8670438472419,100.511247443763,98.8710229216558,101.266891891892,103.042596348884,103.023444097189,103.277293851741,104.108946608947,104.165922619048,106.07974137931,108.253205128205,109.345294676806,108.092948717949,105.596620908131,107.602094891115,105.587155075579,108.367706894621,110.923623445826,112.135062566706,111.524071543088,112.462908011869,114.744598188396,112.931747957425,113.416714042069,113.149847094801,109.720710521823,103.75,110.401606425703,114.339984998189,116.771866546438,116.673395236173,119.152140530169,118.824404761905,118.738117870722,121.803341413355,119.318181818182,121.513841516618,118.811743811744,118.545994065282,118.024691358025,118.669064748201,123.300438596491,127.850877192982,132.12927756654,134.660816739791,134.778420038536,134.848020812751,135.149110924767,132.982261640798,132.577988497043,132.258064516129,130.358123857691,131.238273921201,137.216531827752,140,143.147074365734,144.123931623932,148.426323319027,150.430107526882,151.768183463303,151.759415891794,148.871011631241,148.253120218244,139.961672174857
"Town of Whitewater, WI",358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.375,124.607961399276,141.009055627426,141.255787037037,142.543859649123,143.587726199843,145.37619047619,146.764218663722,147,147.131061723336,144.832710541757,146.161111111111,144.570611943837,147.270114942529,145.416666666667,147.182735550668,150.641025641026,149.75,153.487769258854,154.545454545455,152.667560469633
"Fond du Lac, WI",359,82.9160559833356,81.6805007213107,82.8479371652167,83.8614289715326,82.9662261380323,83.1467556268255,82.0714285714286,82.568840242286,83.7266925468454,83.1882480957563,83.2864583333333,81.2661619324425,79.9194089993284,80.7112068965517,80.4455445544555,82.6847908485034,83.8774549341435,83.3169774288518,82.1809584853063,81.7629142300195,81.2269414384434,82.8268876611418,82.5754450336417,81.8308404558404,81.5191600262283,81.6993464052288,81.5800102812661,82.4694397821199,81.8181818181818,81.7567859612725,81.735089869281,79.9983855923082,78.9729565481616,79.8786471746975,77.5047258979206,77.0592685365413,78.5839160839161,80.3065697097572,80.2125668449198,81.9809856704776,83.3298188066229,84.529702970297,84.0102988310709,83.0331271785674,82.6302322956996,82.9734219269103,82.6374360762436,81.7708333333333,79.6,82.1134400321436,81.8172041713904,83.7474120082816,84.5394736842105,84.1477700507212,83.7193460490463,81.1103100216294,80.8958445763626,79.5913032526643,79.7699594046008,79.646017699115,79.5382165605096,80.2639974314133,82.5854394446656,81.7289879255298,83.0449826989619,82.7804592876844,81.0870195982269,79.4915203158315,79.3642857142857,79.3642857142857,78.968253968254,78.8205980066445,78.1017304454805,78.0048076923077,78.5247252747253,79,80.1470588235294,79.0719696969697,80.7577247191011,81.1045726388921,80.6596195189632,79.276863317561,76.0723039215686,76.4299758812265,76.5524432843712,77.3818745158792,78.6417890431167,80.9942992159457,84.4757656205973,84.5394736842105,84.5223410087719,84.0886137692071,82.681788356001,84.3918361527259,84.0745192307692,84.2703098827471,83.3322916666667
"Ithaca, NY",360,132.557915057915,131.556135750215,130.391483516484,130.357142857143,129.561786670424,129.172767674342,127.811645422289,125.729120017913,124.199064324244,123.904478393852,123.709211069806,123.709211069806,124.73596062957,128.186821977319,129.313797916177,129.263301500682,128.837719298246,129.021169278522,126.679961324631,127.181818181818,125.978405093184,126.985560204687,127.307146237577,126.670506912442,126.559946895425,126.670506912442,129.967426710098,133.915852665853,134.49287181552,132.8073089701,131.98902167871,132.8073089701,132.523148148148,133.883064207546,131.717914438503,131.717914438503,130.679335954565,130.952380952381,131.849315068493,133.333333333333,134.20245398773,133.582089552239,129.555555555556,132.959936866778,129.310344827586,129.310344827586,126.923076923077,129.310344827586,131.230769230769,139.487214109142,142.299107142857,144.295302013423,142.314990512334,140.203957711745,137.543783341591,138.910150928636,138.893135190716,138.893135190716,137.931034482759,136.607142857143,142.005618517096,145.591242376239,146.341463414634,144.333333333333,144.101318975733,142.210543608651,143.93063583815,139.957686882934,138.25512599406,139.358108108108,141.403865717192,142.681929681112,143.8127090301,148.880009772096,153.940886699507,152.187686344663,152.854511970534,149.006622516556,144.84126984127,144.84126984127,142.705570291777,141.092731155898,142.02657807309,140.40733802007,145.131086142322,147.28370221328,151.710816777042,153.125,153.80658436214,151.296829971182,149.88344988345,150.544135429262,148.827420324714,150.568181818182,147.405789186237,147.26430976431,144.182088413152
"Ashtabula, OH",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9504835675053,68.0866437484084,71.2797619047619,72.1916971916972,73.7135771853689,73.8013535411305,72.8228228228228,69.1441889735729,69.3576388888889,69.3576388888889,68.5529159831042,67.7494862092385,68.4216930393813,71.6221447928765,72.4716553287982,71.7272727272727,71.5619075072362,71.3997695852535,72.0673076923077,71.9551282051282,70.5534431770173,68.2594091837848,66.6515567765568,66.8780390677398,68.9903846153846,69.4444444444444,70.1293479079475,71.5436521053702,73.9035087719298,72.7277021919879,73.0150317736582,72.1153846153846,71.8002081165453,68.7200956937799,67.3849513965793,68.3546851253799,66.6517094017094,68.7200956937799,71.2420255183413,73.0113636363636,74.8875562218891,74.526678141136,73.3333333333333,74.3253336797324,71.8948185710275,70.3947368421053,69.2533676120082,66.4012152942042,69.0167201322057,71.0466439135381,72.2367587621403,73.5977337110482,73.9631116207951,73.6979166666667,73.81456088238,74.4047619047619,72.5694444444444,71.84954480115,72.4245561599365,70.5286116626381
"Gettysburg, PA",362,124.910714285714,122.719298245614,122.357358301254,121.948154657294,122.076788830716,121.451743714517,120.359019264448,120.627790598316,120.277777777778,119.56,118.704480593607,118.243282849758,118.094156343345,116.445718380509,115.399617863684,114.618720253834,114.005069708492,114.609285355709,114.411764705882,113.256949109842,112.768416202413,111.253387438007,108.945604126324,107.094594594595,105.019594568076,104.758064516129,104.758064516129,106.853440194976,102.855532315896,104.235145385588,103.850855745721,107.502472527473,103.591001684491,103.539928148516,106.237547305502,107.745675068557,108.477011494253,108.744784581534,108.806818181818,109.200805910007,109.642032332564,111.662125340599,114.745916515427,111.943121312565,113.843328275563,113.404255319149,112.590506838294,113.495633417508,113.586956521739,110.218831559928,111.026145498939,110.954261098131,112.393624143102,114.402575036903,115.613879003559,115.533794162826,116.577741020794,116.154872733837,116.978391421428,116.68956043956,116.583333333333,113.639036385018,112.098828144307,112.772925764192,113.384754990926,112.87037037037,112.87037037037,111.950586009808,111.11001984127,113.128844491107,113.700407213496,114.488463719211,113.404148783977,113.924339106655,115.392671215182,116.616355463347,116.458336706801,113.636209127167,113.573232323232,113.266666666667,117.022195682717,115.906288532676,116.111111111111,117.2670321065,113.419949494949,112.219895287958,110.873287671233,112.269106639087,116.865107913669,118.928954341393,117.296089385475,119.069536179353,120.194880744619,121.706224549156,123,121.593673965937,123.352083333333
"Pine Bluff, AR",363,65.3250987702319,65.8709664732412,62.1448863636364,61.4986443184619,62.4479600333056,65.11175898931,62.7376425855513,62.8228272274938,62.4404761904762,61.4702154626109,61.5337043908472,61.4658769620747,60.9533984533984,60.9279609279609,60.7731753279699,60.7006543075245,60.3663613655287,59.9582898852972,57.03125,55.8350857088084,57.5888568683958,56.353919239905,57.5455079271873,58.1665891112145,59.1496232508073,59.4445719531788,54.9456317244614,54.4241573033708,57.6086515337548,58.5271317829457,59.725585149314,58.1584302325581,59.2672413793103,57.4764846897644,58.6854460093897,57.4891236793039,56.9739146066219,55.3783749813869,55.0766871165644,54.4072948328268,55.8823529411765,55.8823529411765,56.9444444444444,55.8587166522794,55.1179397906901,54.8387096774194,52.6118067351196,50.2567865003668,50.9190017196282,55.4106910039113,52.7302506702731,56.4613373882444,55.0122249388753,56.0216998191682,57.7547047371836,57.7547047371836,55.6808789089406,53.1417112299465,53.6194029480593,53.1417112299465,53.9695186081579,56.4500499991757,53.8696777228887,56.3704748472026,55.0984615823022,57.9058699101005,57.2648258863441,57.0015220700152,56.8432546101585,55.1942902458366,56.7863728563526,55.7324840764331,56.6834804539723,57.9675524020574,57.7101365234137,58.5072738772929,59.1856060606061,57.4766355140187,57.7348308942593,57.3994252873563,55.5202541699762,56.5395095367847,55.6556195965418,53.3354653481712,50.8100147275405,52.0910448730437,54.7514619883041,51.436328981911,51.7113095238095,53.2738095238095,52.3168908819133,51.062413388495,53.0415346148105,55.1589876703439,54.9207636764418,52.9436679373147,52.1602916953076
"Tullahoma, TN",364,89.9341666666667,90.0336857948526,90.0067934782609,90.0219857831526,89.8144492696407,89.965302242837,88.688641866608,88.6274439845868,88.1347146019052,87.7869064748201,87.9415760869565,87.5937235790414,87.7323418310207,86.661581920904,87.0978965770951,86.2774114095026,86.531984691088,85.8702945669964,86.815144766147,86.7031868863981,86.7031868863981,85.3725222146275,83.2064700285442,82.6160815402039,81.5471965933286,81.8105664463412,81.8707165963046,81.953125,81.0753408873751,81.1335403726708,81.4580023037383,82.7759197324415,83.9668126542228,84.2754911924119,85.8771049074038,85.1281442104951,84.9372384937239,85.087345101688,85.2257463044577,85.2059925093633,85.9440559440559,87.1011688195411,88.7483839689722,88.6824324324324,89.3635010822511,88.3000326348721,87.247230175526,88.0752668753441,88.6676783808282,89.7480794744801,89.1955136113167,89.8518374523818,90.7756813417191,90.5961643226488,90.2402011228491,89.5459976105137,90.1629072681704,89.4693821204371,89.2482859359661,89.4501278772378,89.3998606865864,89.8941798941799,89.631181806743,90.3157894736842,92.3897581792319,93.3510447417279,92.701420367029,92.6677707373272,92.0314408492432,92.6264880952381,91.3568929993097,91.8898809523809,92.6923076923077,93.5925257124912,94.2928202406875,95.0074515648286,97.0804192964584,97.3188702415063,98.08214763178,98.6019736842105,99.5797336939701,100.225835591689,99.8589776496849,99.9285714285714,99.8572957545487,99.8370727856993,104.150783566285,105.029999805394,104.984662576687,106.062665188929,108.663294665692,108.891068710966,107.107142857143,108.217592592593,108.202375173043,110,112.185534591195
"Richmond, KY",365,76.8262292922926,76.5968699856211,76.1928184948352,75.891677675033,75.6494770805518,75.2427184466019,75.2154304029304,75.2941176470588,75.6598240469208,74.5962513686394,74.6373764977927,74.6478873239437,74.695652173913,74.3374272786038,73.8097158218126,74.2757005388652,77.3509174311927,76.5890864091764,76.6144964764392,76.7018555820057,76.3669227293267,75.9649122807018,75.8885686839577,75.8280052722114,76.0952380952381,77.3894092398809,76.833523543035,77.2636418657403,78.1650052712828,77.5862068965517,76.8717948717949,77.4428274428274,78.6691171600768,78.5164835164835,77.5287356321839,79.4947622137758,80.7874087671307,80.6630957727962,81.3318777292576,82.7506899724011,83.9285714285714,84.375,84.1397581792319,83.2115384615385,84.6477279630642,84.9211596842744,82.3943884882977,82.5285895806861,82.6978417266187,82.5422798649699,84.0805022444864,85.0344827586207,83.8064516129032,85,83.8008803906734,83.4745762711864,82.804772626754,82.8173374613003,83.7240918803419,83.4915637342213,85.0596359070935,85.4132002218525,86.0287081339713,86.7462425243941,87.6128947194937,88.3401970284238,87.5322997416021,87.6813743365342,87.8628879821668,87.7229080932785,88.1634873200617,88.887095093081,89.2570053016041,89.4135188866799,91.0738871041762,92.9221854304636,92.9201328176054,93.75,93.7782805429864,94.8277277920594,94.7826086956522,93.5674237096553,96.523208205783,96.1810466760962,98.0310628524914,99.609375,99.9229048964218,99.9642857142857,100.689564618951,102.708333333333,103.551041666667,102.412929660824,103.730738037307,103.96,104.870720883314,105.352798053528,105.709497734139
"Twin Falls, ID",366,97.6547231270358,97.6547231270358,97.2602739726027,97.0977011494253,96.1120401337793,96.1129110925307,95.7841981132076,95.0756528879276,93.6412315930388,91.9312169312169,90.7939736773859,88.6424822598563,87.4271787568839,85.9375,86.6357554246644,86.7913148371532,87.0161290322581,87.7154497022877,86.8840579710145,86.9777158774373,85.1881950976595,84.4119422447677,82.0714285714286,81.1594202898551,83.2142857142857,83.7995830819616,83.95,84.2049319727891,81.8409053857351,83.4654316271963,83.4647495361781,84.2261904761905,83.6842105263158,82.4621428512291,89.7097625329815,89.6596858638743,90.164147907822,90.5283826522353,92.6139102928556,94.1468253968254,94.4055944055944,94.348538572402,95.6196581196581,96.0899530752472,95.2505399520203,95.1687250128647,94.4940476190476,88.2777777777778,88.938315539739,90.2131590519014,92.6612903225806,94.1697191697192,94.3994601889339,95.9866220735786,95.605060248486,95.7493279569892,94.8876839659179,95.0411099691675,94.1143321082138,94.5190156599553,94.5091226219653,95.6538049303323,97.5008234519104,99.2704452098721,99.5190476190476,99.4900379057096,100.513808606294,100.472733971997,100.780234070221,100.806451612903,100.865176640231,101.213282247765,101.527196047368,103.189204921673,104.469125048393,105.627684085673,106.101622544833,108.07168040293,107.782466010314,108.873196656659,108.243967828418,107.818704284222,107.94425087108,108.873196656659,108.749831286506,110.730593607306,113.074401709402,114.306411918118,117.65355148682,118.2877983653,116.872573115574,117.434210526316,117.81270464964,118.337975858867,118.818198471166,118.818198471166,118.815104166667
"Town of Corning, NY",367,73.9130434782609,74.8751248751249,76.5594144944708,78.6163522012579,78.5291905933826,78.4420289855072,78.0208333333333,78.6417322834646,76.3779527559055,73.2446644150618,75.2259036144578,73.2901705975354,72.6666666666667,71.4930555555556,73.5996526270083,74.6728971962617,73.3822579021616,73.5605248051242,74.5614035087719,73.3024691358025,73.5758185929804,71.9455087271179,74.8848958333333,74.4081172491545,74.1535161070717,73.4789744276791,77.3374613003096,79.0854939426204,78.0833333333333,78.9473684210526,80.5779569892473,78.6916929755328,80.1136363636364,78.9835164835165,76.3888888888889,78.1737863764553,78.0269058295964,77.3809523809524,77.7777777777778,76.3888888888889,79.7307692307692,78.1771887651822,79.20010715461,77.4221453287197,75.1733471110772,74.4832328740911,74.4391025641026,73.8522910544098,73.7657864523536,73.4159481766499,74.6495327102804,79.2296072507553,79.0921595598349,76.6586355785838,77.8571428571429,77.4258760107817,76.5922881967192,75.9361997226075,75.8081300201013,73.3257282573641,75.0269978401728,76.3333333333333,77.3784722222222,79.3269230769231,84.8502642395772,84.1067314982213,81.8181818181818,77.877674046112,77.724358974359,77.6173285198556,77.5776397515528,75.7020757020757,74.9166666666667,77.0240852089597,78.0484555551401,79.5662485746864,81.1111111111111,82.4787157287157,82.7263267429761,81.7125645438898,78.3220510426393,75.6628787878788,75.0191570881226,75.2991639936149,76.1838807545179,74.1553312856516,74.1525423728814,74.3358865710561,78.7289915966387,77.1361367127496,80.2976190476191,78.4392598551891,79.080118694362,78.068700530671,80.5612997338976,81.5018315018315,76.4043988591488
"Sebring, FL",368,90.2910602268162,89.6097046413502,89.5914163514659,85.5154631198595,84.8087530837726,83.0049095081202,81.6993464052288,79.9654974123059,80.241243855001,79.4202448041549,75.4857397169206,73.5571260306243,71.8047174986286,67.9574468085106,69.96996996997,72.2088353413655,71.414959504526,72.3250201126307,71.164106852943,69.7287951394557,68.0705190989226,64.7199789792986,63.5673624288425,61.8370570070725,61.1954459203036,60.4686318972033,59.4893617021277,57.5853676524818,55.9934224930667,55.4565245229863,54.3543621494852,53.2288401253918,53.6355577047066,54.3564356435644,61.267281755298,60.3904282115869,60.9505459216442,61.8308843423649,62.6344086021505,63.3572159672467,64.3118785975929,64.2822984076138,65.4986522911051,65.2403496550502,64.6414342629482,66.299319761517,66.3782303632805,70.0369003690037,69.8135620724453,70.8125,73.187285485705,73.9251040221914,74.3371212121212,75.1993527808745,73.1313521650401,73.5735174499481,74.9435085903389,76.5858362505586,76.1421319796954,77.3487049638799,78.0989583333333,79.3917385383568,81.4905814905815,82.4382531551664,83.5502965620716,82.9075255102041,83.0711139081183,84.3881856540084,86.5032055497936,87.8825773632895,88.8252148997135,88.7900355871886,89.3278132018036,91.7130144605117,90.8088591644858,91.6898405635892,94.5681823682703,92.78671875,93.603744149766,95.3565505804312,95.6408827353704,96.3734567901235,96.7637540453074,97.3011363636364,98.6945169712794,97.8013520666483,97.9497337146155,97.896120973044,97.8539979757085,98.5042508183126,98.7150014923383,99.5352032670106,100.419418816073,101.767870346528,102.291775798848,103.450106157113,104.698412698413
"Grass Valley, CA",369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.777559055118,187.465277777778,189.626089401181,193.803159173755,202.474738397636,212.508884150675,217.309501411101,215.179108735239,215.730999848475,215.486638166444,212.666666666667,208.22849269111,207.245196463001,198.218005952381,203.382233403301,208.902496467263,210.421888053467,213.966609947557,214.706763328498,215.542235971906,214.217557251908,218.004563380716,216.672618476017,211.758301578661,210.293006889945,217.09323583181,219.181721572795,222.436351285732,225.127666268676,226.40931372549,228.711837083827,236.456328527193,241.58874707204,235.839439476735,235.073127109732,232.72700814901,232.631743751624,230.769230769231,229.5,231.288944899531,239.02027027027,245.37037037037,247.385188766749,253.945410441982,258.613894524239,256.905108003605,256.909547738693,256.085503545663,256.420387198736,250.245098039216,255.478260289863,260.990099009901,260.990099009901,268.571428571429,275.882352941176,277.226859364804,279.356481813616,279.533642365501,275.938189845475,272.5307833377,269.775948788294,269.048643994834
"Paducah, KY",370,81.6670351265045,80.539507299574,82.092004381161,82.3715283855534,81.7997543963233,79.9342105263158,75.7142857142857,76.6075832788378,75.6969696969697,74.84375,74.545248690584,73.6315789473684,73.9942528735632,72.7449078564501,72.2451790633609,71.0073054248427,75.5317299333527,75.2604166666667,75.9502418797512,76.5076507650765,77.7877224604802,77.4627182674021,76.5871587158716,78.7106446776612,78.9707187222715,79.1789021164021,80.3571428571429,79.3939393939394,79.3650793650794,79.1981132075472,79.2624900872324,79.8122715055622,79.2590668862031,78.2814868170291,76.9731316725979,76.654501216545,76.6267123287671,77.9855979707212,77.5865077367924,80.8314087759815,80.1540205905771,80.9375,81.6219869100792,81.6823079596802,81.3485857783647,81.7921440261866,81.6404752778842,82.2910087719298,80.2980132450331,80.6349206349206,81.4271149076881,81.7166372721928,81.9061857915366,82.3936170212766,81.4311594202899,79.5935479502476,81.1955890887986,81.5289438798056,80.2925663018831,82.282175421609,79.9940925082463,81.5117853161331,81.6789710234376,81.5401433310273,82.0287076583631,82.3878627968338,83.2726478579562,81.0618630007111,80.7610955861412,80.4597701149425,82.1026913587502,80.6837607360911,82.7495621716287,81.5028969542319,82.9270967228973,83.6122733612273,83.5985312117503,85.8683838373309,86.0752740024136,85.1731601731602,83.1447963800905,83.9201302942794,82.3807799208288,81.9088319088319,82.2222222222222,82.2916190040418,84.4361058995205,85.3198796404449,86.3168724279835,86.2590799031477,88.6178861788618,86.3846153221708,86.1636489447584,86.3438838449899,84.5953002610966,84.0911862057463,82.9821200510856
